"County","FIPS","Year","Race/Ethnicity","Measure Type","Variable","Value"
"Connecticut","09","2014-2018","Two or More Races","Number","Margins of Error",518
"Connecticut","09","2014-2018","Two or More Races","Percent","SNAP Recipients",22.16
"Connecticut","09","2014-2018","Two or More Races","Percent","Margins of Error",1.87
"Connecticut","09","2014-2018","White Alone","Number","SNAP Recipients",100401
"Connecticut","09","2014-2018","White Alone","Number","Margins of Error",1924
"Connecticut","09","2014-2018","White Alone","Percent","SNAP Recipients",9.15
"Connecticut","09","2014-2018","White Alone","Percent","Margins of Error",0.17
"Connecticut","09","2014-2018","White Alone Not Hispanic or Latino","Number","SNAP Recipients",68919
"Connecticut","09","2014-2018","White Alone Not Hispanic or Latino","Number","Margins of Error",1732
"Connecticut","09","2014-2018","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",6.91
"Connecticut","09","2014-2018","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.17
"Fairfield County","09001","2006-2010","All","Number","SNAP Recipients",18186
"Fairfield County","09001","2006-2010","All","Number","Margins of Error",956.17
"Fairfield County","09001","2006-2010","All","Percent","SNAP Recipients",5.48
"Fairfield County","09001","2006-2010","All","Percent","Margins of Error",0.29
"Fairfield County","09001","2006-2010","American Indian and Alaska Native Alone","Number","SNAP Recipients",60
"Fairfield County","09001","2006-2010","American Indian and Alaska Native Alone","Number","Margins of Error",49
"Fairfield County","09001","2006-2010","American Indian and Alaska Native Alone","Percent","SNAP Recipients",11.79
"Fairfield County","09001","2006-2010","American Indian and Alaska Native Alone","Percent","Margins of Error",9.12
"Fairfield County","09001","2006-2010","Asian Alone","Number","SNAP Recipients",355
"Fairfield County","09001","2006-2010","Asian Alone","Number","Margins of Error",122
"Fairfield County","09001","2006-2010","Asian Alone","Percent","SNAP Recipients",2.67
"Fairfield County","09001","2006-2010","Asian Alone","Percent","Margins of Error",0.91
"Fairfield County","09001","2006-2010","Black or African American Alone","Number","SNAP Recipients",5907
"Fairfield County","09001","2006-2010","Black or African American Alone","Number","Margins of Error",603
"Fairfield County","09001","2006-2010","Black or African American Alone","Percent","SNAP Recipients",17.7
"Fairfield County","09001","2006-2010","Black or African American Alone","Percent","Margins of Error",1.77
"Fairfield County","09001","2006-2010","Hispanic or Latino","Number","SNAP Recipients",6709
"Fairfield County","09001","2006-2010","Hispanic or Latino","Number","Margins of Error",599
"Fairfield County","09001","2006-2010","Hispanic or Latino","Percent","SNAP Recipients",15.8
"Fairfield County","09001","2006-2010","Hispanic or Latino","Percent","Margins of Error",1.37
"Fairfield County","09001","2006-2010","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Fairfield County","09001","2006-2010","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",123
"Fairfield County","09001","2006-2010","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Fairfield County","09001","2006-2010","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",175.71
"Fairfield County","09001","2006-2010","Some Other Race Alone","Number","SNAP Recipients",2659
"Fairfield County","09001","2006-2010","Some Other Race Alone","Number","Margins of Error",381
"Fairfield County","09001","2006-2010","Some Other Race Alone","Percent","SNAP Recipients",16.81
"Fairfield County","09001","2006-2010","Some Other Race Alone","Percent","Margins of Error",2.17
"Fairfield County","09001","2006-2010","Two or More Races","Number","SNAP Recipients",255
"Fairfield County","09001","2006-2010","Two or More Races","Number","Margins of Error",138
"Fairfield County","09001","2006-2010","Two or More Races","Percent","SNAP Recipients",9.29
"Fairfield County","09001","2006-2010","Two or More Races","Percent","Margins of Error",4.85
"Fairfield County","09001","2006-2010","White Alone","Number","SNAP Recipients",8950
"Fairfield County","09001","2006-2010","White Alone","Number","Margins of Error",595
"Fairfield County","09001","2006-2010","White Alone","Percent","SNAP Recipients",3.36
"Fairfield County","09001","2006-2010","White Alone","Percent","Margins of Error",0.22
"Fairfield County","09001","2006-2010","White Alone Not Hispanic or Latino","Number","SNAP Recipients",5299
"Fairfield County","09001","2006-2010","White Alone Not Hispanic or Latino","Number","Margins of Error",412
"Fairfield County","09001","2006-2010","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",2.21
"Fairfield County","09001","2006-2010","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.17
"Fairfield County","09001","2007-2011","All","Number","SNAP Recipients",20333
"Fairfield County","09001","2007-2011","All","Number","Margins of Error",1038.98
"Fairfield County","09001","2007-2011","All","Percent","SNAP Recipients",6.12
"Fairfield County","09001","2007-2011","All","Percent","Margins of Error",0.31
"Fairfield County","09001","2007-2011","American Indian and Alaska Native Alone","Number","SNAP Recipients",77
"Fairfield County","09001","2007-2011","American Indian and Alaska Native Alone","Number","Margins of Error",53
"Fairfield County","09001","2007-2011","American Indian and Alaska Native Alone","Percent","Margins of Error",9.77
"Fairfield County","09001","2007-2011","American Indian and Alaska Native Alone","Percent","SNAP Recipients",15.16
"Fairfield County","09001","2007-2011","Asian Alone","Number","Margins of Error",144
"Fairfield County","09001","2007-2011","Asian Alone","Number","SNAP Recipients",424
"Fairfield County","09001","2007-2011","Asian Alone","Percent","SNAP Recipients",3.28
"Fairfield County","09001","2007-2011","Asian Alone","Percent","Margins of Error",1.11
"Fairfield County","09001","2007-2011","Black or African American Alone","Number","SNAP Recipients",6485
"Fairfield County","09001","2007-2011","Black or African American Alone","Number","Margins of Error",566
"Fairfield County","09001","2007-2011","Black or African American Alone","Percent","SNAP Recipients",19.49
"Fairfield County","09001","2007-2011","Black or African American Alone","Percent","Margins of Error",1.65
"Fairfield County","09001","2007-2011","Hispanic or Latino","Number","SNAP Recipients",7611
"Fairfield County","09001","2007-2011","Hispanic or Latino","Number","Margins of Error",583
"Fairfield County","09001","2007-2011","Hispanic or Latino","Percent","SNAP Recipients",17.37
"Fairfield County","09001","2007-2011","Hispanic or Latino","Percent","Margins of Error",1.26
"Fairfield County","09001","2007-2011","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Fairfield County","09001","2007-2011","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",92
"Fairfield County","09001","2007-2011","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",131.43
"Fairfield County","09001","2007-2011","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Fairfield County","09001","2007-2011","Some Other Race Alone","Number","SNAP Recipients",2919
"Fairfield County","09001","2007-2011","Some Other Race Alone","Number","Margins of Error",443
"Fairfield County","09001","2007-2011","Some Other Race Alone","Percent","SNAP Recipients",17.8
"Fairfield County","09001","2007-2011","Some Other Race Alone","Percent","Margins of Error",2.54
"Fairfield County","09001","2007-2011","Two or More Races","Number","SNAP Recipients",320
"Fairfield County","09001","2007-2011","Two or More Races","Number","Margins of Error",105
"Fairfield County","09001","2007-2011","Two or More Races","Percent","SNAP Recipients",11.09
"Fairfield County","09001","2007-2011","Two or More Races","Percent","Margins of Error",3.33
"Fairfield County","09001","2007-2011","White Alone","Number","SNAP Recipients",10108
"Fairfield County","09001","2007-2011","White Alone","Number","Margins of Error",721
"Fairfield County","09001","2007-2011","White Alone","Percent","SNAP Recipients",3.8
"Fairfield County","09001","2007-2011","White Alone","Percent","Margins of Error",0.27
"Fairfield County","09001","2007-2011","White Alone Not Hispanic or Latino","Number","SNAP Recipients",5854
"Fairfield County","09001","2007-2011","White Alone Not Hispanic or Latino","Number","Margins of Error",512
"Fairfield County","09001","2007-2011","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",2.45
"Fairfield County","09001","2007-2011","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.21
"Fairfield County","09001","2008-2012","All","Number","SNAP Recipients",23993
"Fairfield County","09001","2008-2012","All","Number","Margins of Error",1043.52
"Fairfield County","09001","2008-2012","All","Percent","SNAP Recipients",7.21
"Fairfield County","09001","2008-2012","All","Percent","Margins of Error",0.31
"Fairfield County","09001","2008-2012","American Indian and Alaska Native Alone","Number","SNAP Recipients",101
"Fairfield County","09001","2008-2012","American Indian and Alaska Native Alone","Number","Margins of Error",50
"Fairfield County","09001","2008-2012","American Indian and Alaska Native Alone","Percent","SNAP Recipients",19.2
"Fairfield County","09001","2008-2012","American Indian and Alaska Native Alone","Percent","Margins of Error",8.53
"Fairfield County","09001","2008-2012","Asian Alone","Number","SNAP Recipients",498
"Fairfield County","09001","2008-2012","Asian Alone","Number","Margins of Error",162
"Fairfield County","09001","2008-2012","Asian Alone","Percent","SNAP Recipients",3.74
"Fairfield County","09001","2008-2012","Asian Alone","Percent","Margins of Error",1.21
"Fairfield County","09001","2008-2012","Black or African American Alone","Number","SNAP Recipients",7739
"Fairfield County","09001","2008-2012","Black or African American Alone","Number","Margins of Error",575
"Fairfield County","09001","2008-2012","Black or African American Alone","Percent","SNAP Recipients",22.51
"Fairfield County","09001","2008-2012","Black or African American Alone","Percent","Margins of Error",1.59
"Fairfield County","09001","2008-2012","Hispanic or Latino","Number","SNAP Recipients",8817
"Fairfield County","09001","2008-2012","Hispanic or Latino","Number","Margins of Error",587
"Fairfield County","09001","2008-2012","Hispanic or Latino","Percent","SNAP Recipients",19.7
"Fairfield County","09001","2008-2012","Hispanic or Latino","Percent","Margins of Error",1.25
"Fairfield County","09001","2008-2012","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",27
"Fairfield County","09001","2008-2012","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",42
"Fairfield County","09001","2008-2012","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",14.84
"Fairfield County","09001","2008-2012","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",24.56
"Fairfield County","09001","2008-2012","Some Other Race Alone","Number","SNAP Recipients",3258
"Fairfield County","09001","2008-2012","Some Other Race Alone","Number","Margins of Error",428
"Fairfield County","09001","2008-2012","Some Other Race Alone","Percent","SNAP Recipients",20.42
"Fairfield County","09001","2008-2012","Some Other Race Alone","Percent","Margins of Error",2.43
"Fairfield County","09001","2008-2012","Two or More Races","Number","Margins of Error",143
"Fairfield County","09001","2008-2012","Two or More Races","Number","SNAP Recipients",476
"Fairfield County","09001","2008-2012","Two or More Races","Percent","SNAP Recipients",13.74
"Fairfield County","09001","2008-2012","Two or More Races","Percent","Margins of Error",3.87
"Fairfield County","09001","2008-2012","White Alone","Number","Margins of Error",724
"Fairfield County","09001","2008-2012","White Alone","Number","SNAP Recipients",11894
"Fairfield County","09001","2008-2012","White Alone","Percent","SNAP Recipients",4.49
"Fairfield County","09001","2008-2012","White Alone","Percent","Margins of Error",0.27
"Fairfield County","09001","2008-2012","White Alone Not Hispanic or Latino","Number","SNAP Recipients",6998
"Fairfield County","09001","2008-2012","White Alone Not Hispanic or Latino","Number","Margins of Error",551
"Fairfield County","09001","2008-2012","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",2.94
"Fairfield County","09001","2008-2012","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.23
"Fairfield County","09001","2009-2013","All","Number","SNAP Recipients",27063
"Fairfield County","09001","2009-2013","All","Number","Margins of Error",1193.75
"Fairfield County","09001","2009-2013","All","Percent","SNAP Recipients",8.14
"Fairfield County","09001","2009-2013","All","Percent","Margins of Error",0.36
"Fairfield County","09001","2009-2013","American Indian and Alaska Native Alone","Number","SNAP Recipients",134
"Fairfield County","09001","2009-2013","American Indian and Alaska Native Alone","Number","Margins of Error",80
"Fairfield County","09001","2009-2013","American Indian and Alaska Native Alone","Percent","SNAP Recipients",21.37
"Fairfield County","09001","2009-2013","American Indian and Alaska Native Alone","Percent","Margins of Error",11.94
"Fairfield County","09001","2009-2013","Asian Alone","Number","SNAP Recipients",442
"Fairfield County","09001","2009-2013","Asian Alone","Number","Margins of Error",145
